,link,type,text
1535,a92854d3dba5981c,unordered_list,"* Type에 따라 혼동이 발생할 수 있으므로, 되도록이면 Member Field명 자체에 'is' prefix를 쓰지 않는 형태로 사용하기를 권장함."
1536,2bb24268e017a7f2,ordered_list,"# Data Type 의 경우 String 형태의 문자열 데이터를 지정된 data format에 따라 변환하는 방식으로 제공하며, format은 설정을 통하여 변경할 수 있다. Format은 Java Date Format의 기준을 따른다.
+ (default: 'yyyMMdd', 7장 Configuration 참고)"
1537,fc0b008b9b4f445f,unordered_list,"* VO의 경우 데이터 변환 시에 해당 VO 객체에 대한 Class Type을 명시적으로 지정해 주어야만 VO 객체를 생성하여 값을 처리할 수 있습니다.

* Request 시에 xml/json format의 데이터를 VO 객체로 변환하기 위하여 VO Class의 type에 대한 정의를 Converter로 전달해 주어야 정상적으로 VO 객체를 생성하게 되며, 아래 3가지 방법이 제공됩니다. response VO 객체의 경우도 VO Class type을 인식해야 정상적으로 xml/json format로 변환되므로 request 용도의 VO, response용도의 VO 모두 class type을 지정합니다.

* VO 객체의 변환은 XML의 map, node, JSON의 json object에 해당됩니다. 즉, XML의 map node, JSON의 json object에 대하여 변환된 VO 클래스를 지정하며, 반복데이터인 XML의 list node, JSON의 json array의 변환타입은 각 list node, json array의 VO 객체의 타입이 아닌 내부에 반복데이터로 존재할 row 레벨의 map node, json object에 해당하는 VO 객체의 타입을 의미합니다."
1538,7cbc8dd649bf4704,unordered_list,"* 클라이언트에서 서버로 전송될 데이터 내에 VO 클래스의 정의를 포함하여 서버로 전송합니다.

* ""BEAN_DEF""라는 key로 XML의 map node, JSON의 json object에 해당하는 VO 클래스의 type을 지정합니다. ""root""는 최상위 VO 객체의 type을 지정하는 key에 해당합니다."
1539,dd5e17a6d01cc9d2,unordered_list,"* 서버에서 ReqeustAdapter 호출 시 convert method의 parameter로 Map 객체로 정의한 VO Class 정의를 전달합니다.

* ""root""는 최상위 VO 객체의 type을 지정하는 key에 해당합니다."
1540,ada5814c4e2a8f43,unordered_list,"* Annotation을 사용하기 위해서는 JDK1.5 이상의 환경이어야 합니다.

* Annotation의 정의를 위하여 WebSquare의 websquare.system.adapter.annotation.BEAN_DEF Annotation interface가 제공됩니다.

* MVC Web Application Framework 구조의 경우 데이터 변환을 수행할 Controller 영여겡서 수행할 Model 클래스에 Annotation 을 정의하고 접근 가능한 구조여야 합니다.
+ (예: Spring 의 Controller 객체, Struts의 Action 객체 등)"
1541,43cc07081ec98a8b,unordered_list,"* WebSquare Adapter의 구조에서 Request/Response Converter를 통하여 데이터 변환이 수행되며, 별도로 COnverter 를 명시적으로 지정하지 않으면, 기본 Converter가 사용됩니다.

* 기본 Converter에서 제공되는 Data Format이 아닌 별도의 Data Format을 적용할 목적으로 Custom Converter를 구현하여 적용할 수 있는 구조가 제공됩니다.

* 단, Custom Converter를 적용할 경우 데이터 변환에 대한 일체의 작업은 직접 구현해야 합니다."
1542,419cfbbc431b36fb,unordered_list,"* IRequestConverter interface를 구현상속 받아 임의의 RequestConverter를 구현합니다.

* WebSquare의 서버 설정 파일인 websquare.xml 상에 구현한 converter를 설정합니다.

* 설정 파일에 등록하지 않고 RequestAdapter의 convert method를 호출 시 parameter로 전달하여 동적으로 호출하는 형태로도 사용 가능합니다."
1543,8de34e44215f8a22,unordered_list,"* IResponseConverter interface를 구현상속 받아 임의의 ResponseCOnverter를 구현합니다.

* WebSquare의 서버 설정 파일인 websquare.xml 상에 구현한 converter를 설정합니다.

* 설정 파일에 등록하지 않고 ResponseAdapter의 convert, convertAndSend method를 호출 시 parameter로 전달하여 동적으로 호출하는 형태로도 사용 가능합니다."
1544,3bbfff651fc7f744,unordered_list,"* WebSquare Data Adapter의 대부분의 기능은 설정파일 상에서 설정이 가능하다, 단, 여기에서 의미 하는 설정은 기본 Converter의 동작에 대한 설정에 해당하며, Custom Converter를 구현한 경우에는 데이터 변환 관련 설정들은 적용이 되지 않습니다.

* 설정은 WebSquare의 서버 설정 파일인 websquare.xml에 적용합니다. 적용하지 않은 경우 default값으로 동작합니다."
1545,0a73bd6a0ba7ac8d,pre,"- adapter/request/parameterKey : Form Parameter로 전송 시 parameter key(default: xmlValue)
- adapter/request/attributeKey : Filter 통과 시 HttpServletRequest attribute key 
  (defalut: WQ_VALUE_DATA)
- adapter/request/convertType: 데이터 변환 포맷 정의"
1546,c1be2c3b05ed4a81,unordered_list,"* server: map/bean (default: map)
* client: xml/json/없음 (default: 없음)
+ -&gt; 설정하지 않으면 request 의 Content-Type에 따라 동작합니다.
+ (application/xml, application/json)"
1547,27b76d559b8d16fe,normal,- adapter/response/convertType: 데이터 변환 포맷 정의
1548,9c8e707738a6d4bd,unordered_list,"* server: map/bean (default: map)
* client: xml/json/없음 (default: 없음)
+ -&gt; 설정하지 않으면 request의 Content-Type에 따라 동작합니다.
+ (application/xml, application/json)"
1549,0e439ef2b54f0b81,pre,"- adapter/response/charset: response data의 character set(default: UTF-8)
- adapater/response/customConverter: custom response converter 지정( default: 없음)
   -&gt; 설정하지 않으면 기본 Converter로 동작합니다.
- adapter/response/compress: Response 데이터 압축 여부 (default: false, 압축하지 않음)
- adapter/response/immediateToStream: convertAndSend method 호출 시 output String을 생성하면서 바로 OutputStream에 write 할 것인지 여부. IResponseConverter의 convert method의 argument로 OutputStream을 넘겨준 경우에 해당함. (default: true)
- adapter/xml/mapNode: xml map node명 (default: map)
- adapter/xml/listNode: xml list node명 (default: list)
- adapter/xml/valueNode: xml value attribute명 (default: value)"
1550,85011a765551c221,unordered_list,* use 속성: use=false인 경우 node의 text 값을 value로 사용합니다. (default: false)
1551,4897cdc8f1127e54,pre,"- adapter/xml/convertAttributeToNode: request xml의 attribute를 node data로 치환 여부(default: true)
- adapter/xml/attributePrefix: request xml의 attribute를 node data로 치환할 경우 node명의 prefix(default: 없음)
- adapter/xml/attributePostfix: request xml의 attribute를 node data로 치환할 경우 node명의 postfix(default: 없음)
- adapter/xml/encoding: xml response xml 생성 시 encoding 처리 여부 (default: true)
- adapter/xml/useIndent: response xml 생성 시 indentation 처리 여부 (default: false)
- adapter/servlet/controller: Adapter 를 servlet 형태로 적용할 경우, Adapter Servlet에서 호출할 Adapter Servlet Controller 클래스를 지정합니다.
- Adapter/bean/dateFormat: VO 에서 Date 타입의 멤버변수에 대하여 date format을 지정"
1552,7ae4e771ede12887,unordered_list,"* request: Java Date Format (default: 'yyyyMMdd')
* response: Java Date Format (default: 'yyyyMMdd')"
1553,8512735509404424,normal,의도치 않은 전역 변수 선언이 있는지 확인하십시오.
1554,dcce9b2165398287,normal,"<kbd>var</kbd> 선언 없이 변수를 생성할 경우, 전역 변수가 생성됩니다. 함수 내에서만 필요한 변수가 전역으로 선언될 경우, 함수 종료 후에도 참조가 가능하여 메모리 누수가 발생할 수 있습니다."
1555,4f716300d9adc3c5,normal,객체에 적접한 API 사용 여부 및 수식 형태를 확인하십시오. API나 수식을 올바른 형태로 사용하지 않을 경우 에러가 발생하거나 잘못된 값이 반환될 수 있습니다.
1556,7ce211082155c33f,normal,객체 형태에 적합한 수식을 사용했는지 확인하십시오.
1557,b5bf71655b54c5a1,normal,"공통 소스의 경우, 사용하는 객체의 Lifecycle을 확인하여 재사용하거나 혹은 사용하지 않을 경우 삭제하십시오."
1558,e717f5de00ee1050,normal,공통에서 자주 호출되는 함수는 최소한의 자원 사용으로 결과를 반환할 수 있도록 작성하십시오.
1559,bf071a22e26f6f02,normal,코드 분량과 코드 실행에 필요한 자원을 고려하여 최대한 가독성이 높은 형태로 코드를 작성하십시오.
1560,c9c0f8e15c54358b,normal,데이터 형태에 적합한 수식을 사용해야 합니다.
1561,1e0acab1e437c19e,normal,선언되는 변수의 사용성에 따라 선언 위치와 사용 방법을 결정하십시오.
1562,a1da30dceaacb7cd,normal,수정 내용은 아래와 같습니다.
1563,e2b2ebe8e48aca42,ordered_list,"# CodeTable은 입력값 검증을 위해 참조되는 입력가능한 문자의 집합 스트링이므로 top에서만 선언. (메모리 절약)
# IFrame이 참조하는 API는 top의 String을 반환하는 API로 생성. (반환값은 slice(0)을 통해 복사된 string.)
# 컬럼 값에 허용 가능한 문자들을 IFrame 내의 API를 이용하여 하나의 String으로 생성.
# 컬럼 값에서 하나의 char 씩 가져와서 가능한 문자 String에 존재하는지 확인."
1564,6e4ed66b6bbfa38e,normal,String이 아닌 Object 형식의 리턴 값은 사용하지 마십시오. 브라우저에 따라 메모리 누수가 발생할 수 있습니다.
1565,d400126cf050f75a,normal,공통 소스는 최대한 빠른 시간에 결과 값을 반환할 수 있어야 합니다.
1566,4d9050585056adae,normal,"DataList나 DatdaMap의 경우, 데이터 변경이 발생할 때마다 이벤트도 함께 발생합니다. 다른 컴포넌트에 영향을 주는 이벤트일 경우, 한번에 데이터를 변경할 것을 권장합니다."
1567,8fcc0d40d0a022ba,normal,"메모리와 성능을 고려한 개발은 프로젝트의 성공 여부를 결정하는 요소 중 하나입니다. 특히, 특히 공통 소스는 모든 업무 화면에 영향을 줄 수 있기 때문에 메모리 및 성능에 영향이 없도록 최대한 간결하게 작성하심시오."
1568,223ffcc6b0f07284,normal,메모리 사용량이 증가는 메모리 부족을 의미하며 이는 곧 스크립트 수행 속도 저하로 이어집니다. 브라우저에 HTML 태그가 느리게 렌더링되어 브라우저의 백화 현상이 발생하거나 심할 경우 브라우저가 정상 동작하지 않습니다.
1569,76c14ba0e2db4c1c,normal,메모리 관리는 브라우저 사용성 및 개발 프로그램의 성능의 핵심입니다.
1570,2b27edd42b2fed7c,unordered_list,"* WebSquare5는 각 컴포넌트 별로 API를 제공하며 개발자는 각 컴포넌트에 대해 이벤트를 등록할 수 잇습니다. 제공된 API를 사용하여 개발할 것을 권장합니다. 
* 공개 API와 이벤트는 <a class=""link"" href=""http://docs.inswave.com"">WebSquare 기술문서</a>에서 확인할 수 있습니다. 
* API 문서에 공개되지 않았지만 브라우저 개발자 도구에서만 확인된 API는 향후 변경 가능성이 있습니다. 해당 API 사용시 스크립트 에러가 발생할 수 있으며 사이트에서 문제 확인 및 디버깅이 어렵고 프로그램 수정이 필요한 경우도 발생할 수 있습니다."
1571,4003879386d4d384,unordered_list,"* jQuery에서 제공하는 API를 이용하여 컴포넌트를 검색하는 것은 간편하지만 검색 대상이 많은 경우 속도 저하가 발생할 수 있습니다. 또한 검색 후 수행되는 스크립트에 따라 검색을 위해 사용한 Object가 릴리즈 되지 않을 수도 있습니다.
* jQuery를 이용하여 이벤트를 등록할 경우 일부 브라우저에서는 컴포넌트(HTML Tag)에 등록된 이벤트를 먼저 삭제해야 컴포넌트 삭제시 컴포넌트에 연계된 Object들이 릴리즈 되는 경우가 있습니다."
1572,408ee148fff818e7,unordered_list,"* WebSquare에서는 업무 화면에서 함수 또는 상수 값 선언 시 객체의 속성으로 설정하여 사용할 것을 권장합니다. 화면 unload 시점에 선언된 객체의 속성으로 등록된 함수 및 상수를 제거하여 메모리 누수를 방지하십시오. 
* 업무화면 내에서 사용하는 전역 변수 또한 지정된 객체의 속성으로 등록해서 사용하십시오."
1573,bb1079f27f0c9eb8,normal,업무화면에서 통신 객체(Submission)를 생성하여 필요한 통신 객체를 수행하는 것을 권장합니다.
1574,a0ebb3767ce039d5,normal,업무 화면에서 필요한 통신 객체를 미리 생성해 놓는 것은 소스 가독성이나 Workflow 연계를 위해서도 필요한 중요한 작업입니다.
1575,dd118f1d13c2e65e,normal,동적으로 Submission을 생성하는 경우 동일한 id의 Submission이 존재하는지 확인하십시오. 동일한 ID를 사용할 경우 기존 Submission의 ID를 수정하거나 삭제하십시오.
1576,cff8050b4201abe8,normal,Submission 실행시 비동기(Asynchronous) 모드의 통신을 권장합니다.
1577,01f081a828df62de,normal,"<strong><span class=""r_italic_span"">config.xml </span></strong>파일에 <kbd>&lt;warningSyn&gt;</kbd> 항목이 <strong><span class=""r_systemfont_span""><span class=""r_blue001_span"">""true""</span></span></strong>로 설정된 경우, 동기(synchronous) 모드의 Submission에 대해 경고 메시지가 표시됩니다."
1578,60a227eb1623b573,normal,WebSquare는 Submission을 이용한 통신을 권장합니다. 그러나 사용자가 직접 통신 관련 설정을 해야하는 경우를 위해 <kbd>$p.ajax</kbd> API를 제공합니다.
1579,3039aac29b4daaa4,normal,"아래 에제의 경우, 사용자가 직접 제어할 수 있도록 응답 결과 객체를 반환하고 있습니다. 그러나 업무 화면의 콜백 함수로 그대로 넘기기 때문에 업무 화면에서 변수 등에 직접 할당할 경우 통신 완료 후 응답 객체가 메모리에서 릴리즈되지 않을 수 있습니다."
1580,0fd448d050c9ac5e,normal,"Closure는 전역이 아닌 지역 변수 선언이 가능하여 공통 모듈에서 많이 사용합니다. 단, Closure 안에서 Object 형태의 외부 객체를 직접 참조하지 않도록 주의하십시오. 메모리에서 릴리즈 되지 않을 수 있습니다."
1581,84105738a67d20a5,normal,"특히 Closure 함수를 비동기 형태로 호출할 경우, 객체를 직접 다른 변수에 할당하면 참조 관계가 발생합니다. 이 경우, 함수 실행이 완료되더라도 메모리에서 제거되지 않을 수 있습니다."
1582,daf05755d8a78f91,normal,아래 에제에서 <strong>test2</strong>는 <strong>test</strong>와 직접 참조 관계가 이루어져 <strong>test</strong> 값 변경에 따라 <strong>test2</strong> 값이 변경됩니다. 즉 <strong>test2</strong>와 참조 관계가 발생하여 <strong>test</strong> 사용이 끝난 뒤에도 메모리에서 제거되지 않습니다.
1583,737743735555131a,normal,"따라서 일반적으로 String 타입으로 파라미터를 전달하나, 직접 Object형식으로 파라미터를 전달해야만 하는 경우 반드시 초기화를 수행하여 호출된 함수에서 전역변수로 재사용되는 것을 방지하십시오."
1584,80ce498100bc3bcc,normal,"DataCollection은 개발도구에서 생성하거나 API를 통해서 생성할 수 있습니다. 단, 업무화면에서는 유지보수를 위해 개발도구에서 DataCollection 선언 한 뒤 스크립트에서 사용하는 것을 권장합니다."
1585,e550e4b62315f252,caution,DataCollection을 API를 이용하여 생성할 때 동일한 id가 이미 존재하는 경우 삭제 후 생성하십시오.
1586,559c040429e20f30,normal,"DataList는 <kbd>removeAll</kbd>, DataMap은 <kbd>reset</kbd> API를 이용하여 등록된 데이터를 삭제하십시오."
1587,c7a163c1d82fa928,normal,일반적인 네이밍 규칙에 어긋난 변수명 역시 메모리 누스를 유발합니다. 일부 브라우저(Internet Explorer)에서 변수명이 숫자로 이루어진 경우 메모리 누수 현상이 발생하는 경우가 있습니다. 일반적인 변수명 사용 규칙에 따라 영문으로 시작하는 변수명을 사용하십시오.
1588,f1393977ebd21051,normal,"WebSquare에서 제공하는 컴포넌트는 id를 지정해야 합니다. 단, 이벤트 등록이나 스크립트에서 호출할 필요가 없는 경우 id를 생략할 수 있습니다."
1589,d5e2e10f30f47ccc,unordered_list,"* 팝업에서 opener의 함수를 호출하는 경우, 호출된 함수가 정상적으로 완료되어 참조 관계가 끝난 뒤에 팝업을 종료해야 합니다.
* 팝업의 호출 순서에 따라 역으로 팝업을 종료하십시오 즉 A → B → C 순서로 호출했다면 C → B → A 순서로 종료해야 합니다.
* Popup 결과는 기본 자료형(일반적으로 String)으로 반환하십시오. Object (JSON 등) 형식으로 직접 전달할 경우 메모리 누수가 발생할 수 있다. (<a class=""reference"" href=""#272c136efb9b572d"">타 Frame으로 객체 전달</a> 참조.)
* 최신 ECMAScript 표준은 아래의 6개의 자료형을 정의합니다.
** 기본 자료형(Primitive)인 여섯가지 데이터 타입: Boolean, Null, Undefined, Number, String, Symbol"
1590,731a968f8f502cf9,unordered_list,"* 다른 Frame의 함수 호출 시 String 타입의 객체 형태로 파라미터를 전달하십시오. String 타입이 아닌 JSON 객체 등을 직접 전달하여 다른 Frame의 객체에 할당할 경우 일부 브라우저에서 메모리 누수 현상이 발생합니다.
* 다른 Frame간 전달되는 Object의 타입은 팝업 형식의 호출에만 국한된 것이 아니고 IFrame으로 구성된 화면에도 적용됩니다. Frame 간의 파라미터 전달 방식은 String 타입의 객체를 파라미터로 전달하십시오."
1591,7182b24027703792,normal,"JavaScript는 느슨한 타입(loosely typed) 언어, 혹은 동적(dynamic) 언어입니다. 즉, 변수 타입을 미리 선언할 필요가 없고 프로그램이 처리되는 과정에서 자동으로 파악 변환되기도 합니다. 공통함수가 객체 타입에 따른 대응을 못하고 에러가 발생하는 경우 스크립트가 중지되고 브라우저에 따라 성능 및 메모리에 영향을 받습니다."
1592,f58eced6f7db47b1,normal,"JavasSript는 느슨한 타입(loosely typed) 언어로 변수 선언을 위해 사용하는 <kbd>var</kbd> 문자를 누락해도 스크립트는 정상적 수행됩니다. 단, 이 경우 해당 변수는 전역에 선언되어, 함수 종료 후에도 계속 참조가 가능하고 자동 릴리즈가 되지 않습니다. SPA 방식으로 이동하는 화면인 경우 이는 메모리 누수 현상으로 이어집니다."
1593,39611d1890bef42f,normal,"각 업무 페이지의 SelectBox나 CheckBox와 같은 공통 코드(혹은 코드성 데이터)가 존재합니다. 이 같은 공통 코드는 업무 페이지의 데이터를 불러오기 전에 먼저 조회해야 합니다. 비동기(asynchronous) 통신을 사용할 경우 공통 코드 조회가 완료되기 전에 업무 페이지의 데이터가 먼저 로드될 수 있습니다. 이 경우 SelectBox, CheckBox와 같은 공통 코드가 제대로 표현되지 않습니다."
1594,c22cff67281750d5,normal,아래의 방법을 권장합니다.
1595,bff42682aae8587a,unordered_list,"* orkflow 혹은 동기 통신을 사용하십시오.
* 동기 통신을 통해 함수 구현 시 하나의 request에 (각 업무 페이지에서 필요한) 코드 여러 개를 한번에 조회하십시오.
* MDI 혹은 WindowContainer를 사용할 경우 한번 조회한 공통 코드는 공통 영역에 저장하십시오."
1596,ad10bf68a64e8cde,normal,"WebSquare5로 렌더링된 화면은 대부분의 작업을 브라우저에 위임합니다. 즉, XML 파일을 HTML Tag 로 변환하여 브라우저가 변환된 HTML을 해석하도록 위임합니다."
1597,ff94e7afb2e53812,normal,아래와 같은 최적화 작업을 수행하여 웹사이트 성능을 최적화하십시오.
1598,20b43e6c307b48a9,definition_list,"Expires 헤더 추가
정적인 자원(stylesheet, image, script 등)의 비효율적인 처리는 성능 저하로 연결됩니다. 
+ 해당 자원들 헤더에 Expires 정보를 추가하여 캐시 처리를 하십시오. 
Gzip 압축
외부 파일 및 Response 데이터를 압축하여 성능을 높일 수 있습니다. 
+ 대부분의 브라우저가 Gzip 압축 전송을 지원하므로 Gzip 압축을 권장합니다."
1599,83351a9097c68f60,normal,IFrame 수가 지나치게 많은 경우 메모리 점유율이 올라갑니다. IFrame 대신 WFrame을 사용을 권장합니다.
1600,c83d3f98d1c773f8,normal,"TabControl 컴포넌트는 <strong><kbd>frameMode</kbd></strong> 속성값으로 <kbd>iframe</kbd>과 <kbd>wframe</kbd>을 제공하며, 해당 속성값에 따라 컨텐츠를 렌더링합니다. 단, <strong><kbd>iframe</kbd></strong> 을 설정할 경우 탭 수에 비례하여 브라우저의 메모리 점유가 증가합니다. 따라서 메인 층에서 사용하는 경우에만 속성값을 <strong><kbd>iframe</kbd></strong>으로 지정하길 권장합니다. <strong><kbd>src</kbd></strong> 속성은 컨텐츠에 웹스퀘어5 컴포넌트를 직접 구성하지 않고 content 영역을 XML 파일을 불러 렌더링합니다."
1601,105dc40f7f0396d9,normal,다음은 잘못 사용한 코드 예입니다.
1602,88ecaafb1d3d0816,normal,"대부분의 프로젝트에서는 현재 시간 (서버 시간), 사용자 정보, 또는 사용자 권한을 조회하기 위해 동기 요청을 사용합니다. 한 화면에서 동기 요청을 여러 번 호출하는 것은 성능 저하로 이어질 수 있습니다."
1603,aa102e732246beee,normal,"<span class=""r_red_highlight_span""><strong>하나의 요청으로 처리 가능한 함수</strong></span>를 구현하십시오."
1604,21d13f626d6bc555,normal,"초기 화면은 시스템 관점에서는 리소스 다운로드와 실행 및 그 외 준비로 시간이 많이 소요되는 단계이지만, 사용자 입장에서는 시스템의 진입 단계로 빠른 응답속도가 제공되어야 하는 중요한 화면입니다. 따라서 네트워크를 통해 리소스가 수집되는 단계를 이해하여 리소스 로딩에 대한 튜닝 작업이 반드시 필요합니다."
1605,90bf2a04ad4c2d8a,normal,Network 패널의 주어진 입력 항목에 대한 전체 타이밍 정보를 확인할 수 있습니다.
1606,57ff409b33281f27,normal,위와 같은 정보는 아래의 console 명령으로 추출할 수 있습니다.
1607,41f546e17194cf09,command,"performance.getEntriesByType('resource').filter(item =&gt; item.name.includes(""config.xml""))"
1608,8e55dcdcf548af91,unordered_list,"* 확인된 가장 일반적인 문제는 큐에 저장되거나 지연된 일련의 항목으로 이런 현상이 나타나면 단일 클라이언트에서 너무 많은 리소스를 가져오고 있다는 의미입니다.
* HTTP 1.0/1.1 연결의 경우, Chrome은 호스트당 최대 6개의 TCP 연결을 적용합니다. 한번에 12개의 항목을 요청하는 경우, 첫 6개부터 먼저 시작되고 나머지 절반은 큐에 저장됩니다.
* 첫 절반 중 하나가 완료되면 큐에 대개중인 첫 번째 항목이 요청 프로세스를 시작합니다."
1609,335420711eda1018,normal,"느린 TTFB는 긴 대기 시간 즉 녹색이 많이 나타나는 경우입니다. 이 시간은 200ms 미만이 좋습니다. 이 시간이 길다면, 그 원인은 아래와 같습니다."
1610,0fca976b18003c90,ordered_list,"# 클라이언트와 서버 사이의 네트워크 상태가 잘못된 경우
# 서버 애플리케이션의 응답이 느린 경우"
1611,7205630aa48e6f82,normal,Object에 지정된 id를 이용하여 검색하는 것이 가장 빠른 속도를 보장합니다.
1612,8da7c0a8c931f7c2,definition_list,"Anchor 컴포넌트 접근 방법
<kbd>"".grp_shbox. btn_shbox_hide”</kbd>
+ <kbd>“.btn_shbox_hide”</kbd>
+ <kbd>“#btn_shbox”</kbd>
+ <kbd>“a.btn_shbox_hide”</kbd>"
1613,b5a1d5cc36289d77,definition_list,"<span class=""r_blue_span"">가장 빨리 접근하는 방법: </span><span class=""r_blue_span""><kbd>“<strong><em>#btn_shbox</em></strong>”</kbd></span>"
1614,1608b134a021fd50,normal,아래와 같이 컴포넌트에 id 속성이 없는 경우에는 가장 가까운 상위 컴포넌트의 id 속성으로부터 자식 셀렉터를 이용하여 <kbd>“#link_area .link_text”</kbd>로 지정하는 방법이 더 빠릅니다.
1615,3c0be694428afef6,normal,"클래스 셀렉터는 jquery 셀렉터 중 검색 시간이 가장 많이 소요됩니다. 태그 명을 사용하거나 클래스로 셀렉터를 지정해야 하는 경우, 태그 명 추가를 권장합니다."
1616,373e86f1614a1e56,normal,위의 예제에서 <kbd>“#link_area .link_text”</kbd>보다 <kbd>“#link_area a”</kbd>가 더 빠릅니다. 따라서 <kbd>“#link_area a.link_text”</kbd>와 같이 태그 명을 추가하는 것이 좋습니다.
1617,a2c94bdca5afc281,normal,동일한 Object에 여러 개의 작업을 실행하는 경우 검색된 결과에 여러 개의 메소드를 붙여서 순차적으로 호출하는 “메서드 체인”을 사용하십시오. 태그를 다시 검색하는 과정을 생략할 수 있어 상당한 속도 개선을 기대할 수 있습니다.
1618,d2a76433a9679e76,normal,"메서드 체인을 이용할 수 없는 경우, 셀렉터 검색 결과를 캐싱(변수에 저장 후 재사용)하여 재검색을 생략하고 그 결과 처리 속도를 올릴 수 있습니다. 아래는 검색 결과를 <kbd>“linkText”</kbd>에 저장하여 사용하는 예제입니다."
1619,aac9e2cf51a73628,normal,아래 예제와 같이 셀렉터의 검색 범위를 지정하여 검색 속도를 개선할 수도 있습니다.
1620,03b619cc01b66554,normal,"아래는 공통 셀렉터인 <kbd>$(""#link_area li"")</kbd>를 변수 <kbd>“linkText”</kbd>에 저장하여 셀렉터 뒤에 검색대상인 linkText를 지정하여 변수의 범위 내에서 검색하는 예제입니다. HTML 전체에서 검색하는 보통의 지정 방법과 비교하여 검색 속도를 개선할 수 있습니다."
1621,f9bb801666e5a7c4,normal,"재귀 호출형 함수는 호출할 때 마다 스택 메모리가 생성되는며, 이는 재귀 조건이 달성된 후에야 제거됩니다. 그 결과 메모리가 계속 쌓이는 문제가 있습니다. 재귀로 호출된 함수가 많은 경우 스택 메모리 한계로 인해 스택오버플로우(stack overflow) 및 브라우저 멈춤현상이 발생합니다. 일반적인 반복문은 스택에 쌓이지 않지만 일정 시간 후에는 스크립트 수행 속도가 점점 떨어지고 스크립트 타임아웃(script timeout) 현상이 발생할 수 있습니다. 특히 모바일 브라우저는 5초 이내에 스크립트 타임아웃이 발생하기 때문에 무거운 로직을 반복문으로 처리하는 것은 자제해야 합니다."
1622,47dfd70a309557a6,normal,"DataCollection의 데이터 변경은 이벤트 발생으로 이어지며, 이는 곧 (<kbd>ref</kbd>로 연결된 Component 등) 관련된 객체들에 대해서도 추가 작업이 필요함을 의미합니다. 따라서 셀단위로 데이터를 반복 설정하는 것보다 데이터를 한번에 설정할 것을 권장합니다."
1623,12ed90aef164c15f,normal,여러 행을 추가하는 경우 Array를 만들어 Data를 추가한 후 한번에 DataCollection에 추가하는 것이 가능합니다.
1624,3045ba40c11c41de,normal,"반복문 내에서 건당 작업이 필요한 경우, DataCollection 변경 시 발생하는 이벤트를 중지하고 변경이 완료된 후 이벤트가 발생하도록 처리하십시오."
1625,5dda051a606c1316,unordered_list,* GridView 컴포넌트는 많은 양의 데이터를 DataCollection에 저장하고 이를 화면에 Table 형식으로 표시합니다. 이를 위헤 각 셀에 지정된 타입에 따라 스트립트 수행 및 렌더링이 반복적으로 발생합니다. 데이터 요청부터 GridView에 데이터라 렌더링되는 시간은 셀이 많은 수록 증가하고 증가폭도 늘어납니다.
1626,5085de88b66dc92b,normal,메모리의 사용량 역시 셀이 많을수록 증가폭이 늘어납니다.
1627,3dde7ffd5a035bf1,normal,"아래는 1초 내 메모리 증가분은 100M를 기준으로 허용하는 것입니다. 아래 테이블에 따라, 약 400,000 Cell을 기준으로 제한하는 것을 권장합니다."
1628,3de9ec75249f1362,normal,"WebSquare 엔진, 공통 CSS, 공통 JavaScript 등 여러 화면에서 공통으로 사용되는 모듈과 화면 소스의 Lifecycle을 분리하여 화면 로딩 및 전환 속도를 높이는 기능입니다. WindowContainer 및 TabControl는 WebSquare 엔진, 공통 CSS, 공통 JavaScript 등 여러 화면에서 공통으로 사용되는 모듈을 미리 로딩하여 화면 로딩 및 전환 속도를 높일 수 있습니다."
1629,361617869d7fc4cb,normal,"IFrame은 분리된 전역메모리 영역(window)을 사용하여 개발은 용이하지만 메모리 및 성능이 떨어질 수 있습니다. 이를 보완하기 위해 WebSquare5 SP2는 WFrame을 제공합니다. 개발 생산성 향상과 메모리 및 성능 향상을 위해 WFrame들은 전역메모리 영역(window)을 공유하지만 각 WFrame은 분리된 지역변수를 참조합니다. (<a class=""reference"" href=""#d16512c60c41febd"">Scope</a> 참조.)"
1630,f0d8e3757760168d,normal,본 단락은 성능 저하가 발생할 경우 그 원인 및 해결 방안을 분류하여 정리한 것입니다.
1631,480533db506be937,note,"외부 자바스크립트 파일에 대한 HTTP 요청시 성능 부담이 증가합니다. 
크기가 25kb인 파일 4개보다 100kb 파일 하나를 더 빨리 내려받기 때문에 외부 자바스크립트 파일 개수를 최소화할 것을 권장합니다."
1632,1d95d699a59b8c0d,normal,TabControl 컴포넌트는 여러 화면을 탭으로 구성할 때 사용하는 컴포넌트입니다.
1633,57f57f98a4a0d4f7,normal,각 탭에 표시하는 화면의 복잡도(컴포넌트의 수)를 바탕으로 브라우저가 그려야 하는 모든 컴포넌트를 고려해야 합니다.
1634,1684de957f55b294,normal,<strong><kbd>alwaysDraw</kbd> </strong>속성은 아래와 같이 TabControl 컴포넌트가 포함하는 모든 탭의 컴포넌트의 렌더링 여부를 결정합니다.
1635,9abe3eced96f58a9,caution,"<kbd>alwaysDraw=""<span class=""r_blue_span"">false</span>""</kbd> 설정을 사용할 경우, 초기 랜더링 후 첫 번째 탭을 제외한 나머지 탭의 컴포넌트는 객체화가 되지 않습니다."
